symbol,session_date,day_open,day_close,day_high,day_low,day_volume,bars_in_day,daily_rv,daily_ret,daily_abs_ret,daily_range_pct,daily_trend_strength,rv_3,rv_long,rv_impulse,range_3,range_long,range_ratio,trend_freq,sum_ret_3,sum_abs_ret_3,conditions_3,rel_vol,rv_impulse_z,range_ratio_z,trend_freq_z,conditions_3_z,rel_vol_z,regime_label,macro_regime_id
COIN,2025-04-30,199.67,203.03,203.04,195.55,3681964.0,78,0.004684495267425406,0.016827765813592466,0.016827765813592466,0.037511894626133024,0.44859813082916483,0.0035765029445645447,0.003986710651488207,-0.1085807132075253,0.03788873523953445,0.045486015402461284,-0.18275103616157962,0.0,0.010255335047724246,0.03830393982175051,0.26773570598979995,-0.48161191459728386,-0.1512090793025129,-0.25599021940832156,-1.253159220557072,-1.085922284315867,-1.1973186927055224,Range Bound,3
COIN,2025-05-01,208.405,201.29,208.8,201.16,5240043.0,78,0.003216930395324269,-0.0341402557520214,0.0341402557520214,0.036659389170125546,0.9312827224876862,0.003957164136335535,0.0041151932519409755,-0.03915805725164727,0.03761521961354195,0.0450356745398805,-0.1800461539937092,0.0,0.0072844921149043396,0.035333096888930604,0.20616619245522602,-0.3672905425582237,0.05831346741001018,-0.21730438875010913,-1.149669089985282,-1.2002631506644807,-0.8331666838349501,Range Bound,3
COIN,2025-05-02,204.51,204.96,209.0,202.36,5430692.0,78,0.003947935424010394,0.0022003813994426746,0.0022003813994426746,0.032467849982885856,0.06777108433526544,0.0036662004644032816,0.004029900606524009,-0.09458563611810439,0.031648249437776825,0.045006598794136446,-0.35212618806818635,0.3333333333333333,-0.012831461250103926,0.05544905025393887,0.23140989570138715,-0.06831913865643084,-0.063490796677018,-0.5637334511281474,0.34899120561067204,-1.0551194707539955,-0.12842735144895434,Range Bound,3
COIN,2025-05-05,201.725,199.55,204.11,198.65,4498757.0,78,0.0025557128793138673,-0.01078200520510586,0.01078200520510586,0.02706655099764535,0.39835164833692654,0.003949787028920024,0.004113079744890064,-0.04051031631380903,0.035546377926381496,0.04466126328257568,-0.22826821094652927,0.3333333333333333,-0.015112108538986257,0.05316840296505654,0.2842309502244927,-0.04942977981317635,0.10696472865694738,-0.2351888640929788,0.34899120561067226,-0.7839676872271836,-0.06450215646055535,Range Bound,3
COIN,2025-05-06,195.38,196.89,198.76,193.34,3985206.0,78,0.0034129264645330667,0.007728529020370578,0.007728529020370578,0.02774081277510486,0.2785977859678182,0.003240192899549512,0.004046663976925092,-0.2222593522892827,0.03206459671688561,0.0436141776627514,-0.30762967518926815,0.3333333333333333,-0.04272187955768458,0.04712264235656993,0.9066102483878588,-0.2376952093888771,-0.35049896785500273,-0.3813683932938628,0.34899120561067204,1.5660049431280503,-0.47197556886721,Trending,1
COIN,2025-05-07,199.87,196.61,200.4831,193.81,4183087.0,78,0.0031127509157834695,-0.016310601891229237,0.016310601891229237,0.033387201681092736,0.4885285699153831,0.0033055249226191102,0.0037349691371950924,-0.12214392007230858,0.029091737918545375,0.03794818958515254,-0.2657675036750945,0.0,-0.0008530947852926074,0.020710915624919113,0.041190567758409354,-0.2917687623467569,-0.008435979971229097,-0.227345957125412,-1.0469736168320163,-1.6068877663454366,-0.5318607270652901,Range Bound,3
COIN,2025-05-08,205.305,206.5,210.47,202.81,11452569.0,78,0.005628521344251954,0.00582060836316689,0.00582060836316689,0.0373103431479993,0.15600522192793084,0.0030271300865434693,0.0034738126101538807,-0.13763729641112715,0.02939818848461434,0.03659411582152983,-0.2189543344131801,0.0,-0.01936407807596452,0.034821136116705675,0.5561011119813335,-0.15192123550515751,0.05385741254966296,-0.046423113201257034,-1.0469736168320163,0.22632040100432468,-0.07990959055220181,Range Bound,3
COIN,2025-05-09,204.28,199.37,214.13,198.77,14571482.0,78,0.005765022889372433,-0.02403563736048564,0.02403563736048564,0.07519091443117283,0.3196614583290827,0.004051399574856164,0.0037288781524336054,0.08295475697699385,0.03281278586806566,0.03458102480995899,-0.05248684766471122,0.0,-0.0027614645076917688,0.029859739274766706,0.09248116862204778,0.8552433454270755,0.9549472048684862,0.4798491018966008,-0.9553769011730515,-1.3692097047999179,2.7751814218276625,Choppy,2
COIN,2025-05-12,208.94,207.031,213.6,205.61,11554673.0,78,0.007812556541690349,-0.009136594237580176,0.009136594237580176,0.03824064324686504,0.23892365456196316,0.004835431716469287,0.003951129272159605,0.2019685221853347,0.04862948642008832,0.03826687210266523,0.23964544396558315,0.0,-0.03452563088854799,0.04616684761488177,0.7478445073424,1.0960956046699708,1.5819173071345465,1.502747149649233,-0.8816306816042524,0.8459773508966928,3.0185735079421447,Range Bound,3
COIN,2025-05-13,231.71,256.9073,260.42,231.4,34446079.0,78,0.016570821344082765,0.10874498295282908,0.10874498295282908,0.1252427603469855,0.8682736044038191,0.00640203359177158,0.004323402785216537,0.392572163660088,0.05024730027534574,0.03663490645760963,0.31595523143671644,0.0,-0.027351623234898925,0.038992839961232706,0.7014522729703607,0.8641192176695031,2.218777868120015,1.7940339196990691,-0.8237544303336288,0.6303469024103078,1.929102617412209,Range Bound,3
COIN,2025-05-14,256.72,263.429,264.49,253.55,16110529.0,78,0.004090078752011022,0.026133530694920415,0.026133530694920415,0.04261452165783732,0.6132541133311277,0.010049466925048519,0.005670767346578798,0.5721943793871133,0.07955810600834114,0.04708183604060101,0.5246002812276017,0.3333333333333333,0.07557275135476327,0.1419172145508949,0.5325128897772453,1.865037406750938,2.537812130792878,2.348435220022737,0.9093834918368608,0.15510794113291243,3.577114533612531,Range Bound,3
COIN,2025-05-15,256.11,251.6725,257.85,240.8001,10401063.0,29,0.010160182778684903,-0.017326539377611194,0.017326539377611194,0.06657256647534276,0.26026545609847196,0.009491152212594714,0.00561132569503736,0.5255722892016721,0.06869930841722931,0.04759209874377144,0.3670723132324719,0.6666666666666666,0.12574191941016932,0.14401510788532967,0.8731161093121476,0.6462975562437173,1.953856920507699,1.5530931827240677,2.4712632910008865,1.2696459234254514,0.8241464288875644,Trending,1
COIN,2025-05-23,263.08,263.15,265.9992,262.89,2504408.0,36,0.007983383882701697,0.00026607875931272673,0.00026607875931272673,0.011818458263645991,0.022513829922188824,0.010273694291592899,0.006305650933373421,0.488139858636374,0.07814328282672188,0.050583416474293166,0.4349202462234632,0.6666666666666666,0.1175519742701383,0.1522050530253607,0.7723263072434823,-0.04931193896168158,1.6057929065027339,1.5625127174952806,2.0571382570765886,0.8026921902823446,-0.33300115298354976,Trending,1
COIN,2025-05-27,268.81,266.35,270.1,264.67,6565661.0,78,0.0025295936297370395,-0.009151445258732904,0.009151445258732904,0.020200141363788574,0.4530386740107197,0.007411215137799209,0.006709195779242552,0.09951518114813307,0.04033518213227538,0.04851847730236917,-0.184720565013486,0.3333333333333333,0.009073070076621947,0.043726148831844336,0.2074975328044211,-1.4731675721624156,0.3536298437309346,-0.1863845905295635,0.4094472433598792,-1.1834588603453535,-2.6980967172159644,Choppy,2
COIN,2025-05-28,265.7,254.335,265.7,253.8,7203050.0,78,0.004101810125772193,-0.042773805043281876,0.042773805043281876,0.04478735415882566,0.9550420167854,0.006891053430374549,0.00670658385428487,0.027134217359365307,0.03286372203425913,0.0478318363389835,-0.3753219791229702,0.0,-0.026211905877031372,0.026744063395656825,0.9801014785312443,-0.5093667632847465,0.02481346948118882,-0.8913788309628395,-1.0469736168320165,1.44887404696574,-0.9422765494646859,Range Bound,3
COIN,2025-05-29,258.72,248.9,258.94,246.76,6662333.0,78,0.002771212357341923,-0.03795609152752022,0.03795609152752022,0.0470779220779221,0.8062397372570966,0.004871595879403646,0.006775472220408782,-0.32988690857361846,0.025601984595420096,0.049536490477355574,-0.6600395188880277,0.3333333333333333,-0.051659171542702054,0.05219132906132751,0.989803528167765,-0.4167154039889623,-1.5147338112406494,-2.106811129524536,0.3489912056106721,1.4611484755746342,-0.7866596376676215,Flat,0
COIN,2025-05-30,246.715,246.48,249.96,244.13,4914419.0,78,0.002614549478790377,-0.0009525160610421857,0.0009525160610421857,0.0236305048335124,0.04030874785421571,0.0031342053709503873,0.006741318364564627,-0.7658781298749167,0.03735513920017879,0.05090556251703852,-0.3095016317349374,0.6666666666666666,-0.089881341829535,0.089881341829535,0.9999998887422163,-0.49475022791245415,-3.191970301742611,-0.7940367996309753,1.744956028053361,1.4900373617453997,-0.8233388216650177,Flat,0
COIN,2025-06-02,247.46,246.76,249.86,240.91,4968576.0,78,0.002951480755526464,-0.0028287399983836226,0.0028287399983836226,0.036167461407904375,0.0782122905006319,0.0031625239873015,0.006439921178018471,-0.7111442524473685,0.038498593690086735,0.04953757868558982,-0.25210977594067013,0.6666666666666666,-0.08168241263184428,0.08168241263184428,0.99999987757464,-0.5828118503147166,-2.318306022222883,-0.5936537770776165,1.5629641556837557,1.3439670214257606,-0.8770283468812717,Flat,0
COIN,2025-06-03,248.39,258.81,260.6,246.2182,8563605.0,78,0.002555555149150145,0.04195015902411536,0.04195015902411536,0.057900076492612536,0.7245268325119268,0.002779080863886257,0.0061585669646338735,-0.7957218917848441,0.03562529610644632,0.045635233383262974,-0.2476240681998164,0.3333333333333333,-0.04173734758694603,0.04173734758694603,0.99999976040649,-0.3331148416993111,-2.1909026291259437,-0.5193045131336996,0.26049402594729276,1.255624110685606,-0.48066534782672304,Flat,0
COIN,2025-06-04,257.3,255.78,261.57,254.34,4961305.0,78,0.0020109396098661903,-0.00590750097162851,0.00590750097162851,0.028099494753206333,0.21023513138947778,0.002707195127822331,0.005632866825379853,-0.7327035084920482,0.039232680911343125,0.04760117670783773,-0.19334734069174753,0.3333333333333333,0.038168902964689555,0.04573141508354117,0.8346318290970254,0.21127312471814133,-1.7139511525601518,-0.31156900524828,0.26049402594729254,0.6727661596279492,0.2930203935381718,Trending,1
COIN,2025-06-05,261.05,244.23,265.65,240.08,10662737.0,78,0.005385956744779362,-0.06443210113005182,0.06443210113005182,0.09795058417927587,0.6578021118431103,0.0025059918381809356,0.004176878651958195,-0.5108780377545374,0.04072234421790777,0.037886850148459814,0.0721728313077437,0.3333333333333333,0.03321391805410323,0.050686399994127496,0.6552825117807984,-0.287519350006654,-1.0075644627289122,0.571369137163989,0.26049402594729254,0.12677916576993167,-0.38957932515205246,Trending,1
COIN,2025-06-06,250.78,251.15,256.17,249.78,6465358.0,78,0.004652437078695097,0.0014753967621021769,0.0014753967621021769,0.02548050083738741,0.057902973393656056,0.003317483834598568,0.004306466451235029,-0.2609104122666001,0.0613167184750316,0.04342045640060366,0.3451217949010707,0.6666666666666666,-0.02838944307756497,0.1122897611257957,0.25282305585751813,0.477566979027171,-0.35881062302685274,1.3952577097034893,1.543293025554266,-1.1186646203393353,0.6330963938519042,Range Bound,3
COIN,2025-06-09,255.66,256.61,258.25,252.4,5262842.0,78,0.003417123344611755,0.0037158726433546008,0.0037158726433546008,0.02288195259328794,0.1623931623860719,0.004016444477780219,0.003755691881236049,0.06712435591145444,0.050510193256623225,0.03931124983680813,0.2506643728770892,0.3333333333333333,-0.06886420533957816,0.07181499886378251,0.9589110469957418,-0.007727025875956606,0.42374720069672916,0.968249687518271,0.06586272998086178,0.9735387068744642,-0.0829517363458575,Trending,1
COIN,2025-06-10,258.875,254.94,262.4,251.63,4722463.0,78,0.002590119094019569,-0.015200386286817968,0.015200386286817968,0.04160309029454363,0.3653667595083959,0.004485172389362074,0.0032990658274270543,0.30713678425269436,0.04877101253665042,0.04041759926977232,0.18787077299507757,0.3333333333333333,-0.059240831724595044,0.0696233705355086,0.8508755430854388,-0.21351422664292907,0.9540897975605922,0.6850353011580845,0.06586272998086178,0.5528832259213786,-0.3661207074984843,Trending,1
COIN,2025-06-11,257.21,250.8,259.9,249.06,5350040.0,78,0.002847220231250554,-0.024921270557132225,0.024921270557132225,0.04214455114497872,0.5913284132701013,0.0035532265057754762,0.003305118373855308,0.07238356505095861,0.02998851457507301,0.04255789416284782,-0.3500508052061417,0.0,-0.01000911688136119,0.020391655692274746,0.4908435157973917,-0.21651853211536062,0.3673244692286377,-1.013552482444511,-1.251391869636374,-0.6511902492583423,-0.3580267307198851,Range Bound,3
COIN,2025-06-12,246.82,241.06,247.75,239.3459,6680014.0,78,0.004128904814863444,-0.023336844664127665,0.023336844664127665,0.03404950976420063,0.685379755099395,0.002951487556627295,0.003179659384403144,-0.07446453636103555,0.03554319801093678,0.04229361386146313,-0.1738872551034462,0.0,-0.03640578420059559,0.043837529487304794,0.8304705197046606,0.008182671797197123,0.004589588411981895,-0.4688468487374105,-1.1420320436996834,0.4847327168816784,-0.055714469988986354,Range Bound,3
COIN,2025-06-13,237.51,242.73,243.2,235.292,6325841.0,78,0.0024559333160834914,0.0219780219780219,0.0219780219780219,0.03329544019199186,0.6600910470211446,0.0031887480467111917,0.003315428630155296,-0.038958417734141895,0.03926571706790768,0.04099077263009099,-0.04299517392766813,0.3333333333333333,-0.06345850150807786,0.06345850150807786,0.9999998424167262,0.2301987176364592,0.07891656194606005,-0.08833301653678689,0.1268924492999648,1.0109736361672614,0.2256110147404413,Trending,1
COIN,2025-06-16,247.765,261.75,263.3,245.32,9924028.0,78,0.002999819850251412,0.05644461485682006,0.05644461485682006,0.072568764756927,0.77780867629629,0.0031440194540658327,0.0032995670138846077,-0.048289039781630246,0.03649650036705709,0.04195726616593893,-0.139435216769404,0.6666666666666666,-0.02628009324323799,0.07023613719928179,0.3741676371950357,0.08026490966801066,0.046927499294798225,-0.4132837497696771,1.3831173295980976,-1.2796544114433412,-0.004372771879041333,Range Bound,3
COIN,2025-06-17,256.63,253.86,259.6275,248.68,8005689.0,78,0.003682661905163577,-0.010793749756458637,0.010793749756458637,0.04265869150138328,0.25302580497237254,0.003194885993732785,0.0033044009233571025,-0.033703684924007354,0.04663790490437319,0.04559739650084119,0.022562994954586288,1.0,0.0550857921707143,0.10175948149896963,0.5413332098978902,0.4393487115181619,0.09469949411040657,0.0984956186248704,2.56864646925361,-0.8231508352674178,0.5547979921842957,Range Bound,3
COIN,2025-06-18,254.0,295.24,299.32,251.88,34334946.0,78,0.005793053971181252,0.16236220472440954,0.16236220472440954,0.18677165354330708,0.8693086003326143,0.003046138357166163,0.003417111598958445,-0.11492060011030453,0.04950763215010073,0.04407325800171826,0.11627361363158502,0.6666666666666666,0.06762888707838333,0.0892163865913006,0.7580320396506325,0.224542238199882,-0.06231866825955433,0.42594828521728806,0.9597979239917175,0.06024386653439679,0.3153217857193885,Trending,1
COIN,2025-06-20,303.57,308.59,310.75,298.1,26348933.0,78,0.006416236555070226,0.016536548407286578,0.016536548407286578,0.04167078433310267,0.39683794465450806,0.004158511908865416,0.0037953230350899515,0.09138753748742319,0.10066636993387247,0.05994047388072834,0.5184597457561982,0.6666666666666666,0.20801306982477097,0.22960056933768824,0.9059779832647237,1.6532410923770056,0.4811470305943047,1.7542387812523137,0.8735643633749375,0.6165900147829498,2.5884993554497577,Trending,1
COIN,2025-06-23,302.075,307.48,314.25,294.5601,15391942.0,78,0.005260308578607808,0.017892907390548718,0.017892907390548718,0.06518215674915177,0.2745062189202117,0.005297317477138355,0.003898351016119038,0.3066462312572628,0.09036704312593102,0.05431249389611102,0.509125269635455,0.3333333333333333,0.16810500337523748,0.18969250288815476,0.8861973560040003,1.3885052038536494,1.1189050836139351,1.7285386204272093,-0.4306485268047976,0.4740245982755142,2.3079669024170215,Trending,1
COIN,2025-06-24,314.3,344.5001,348.97,311.9,27241902.0,78,0.00548867134873003,0.09608685968819586,0.09608685968819586,0.11794463888005106,0.8146776368962466,0.005823199701619764,0.003959138166110309,0.38582271229056647,0.09787486487518719,0.05828265948728746,0.5183850911000762,0.3333333333333333,0.19679166052224484,0.19679166052224484,0.9999999491848411,0.740116870801961,1.4049798571944259,1.6766781510787356,-0.37438472716068744,0.9111781411876724,1.083477096343989,Trending,1
COIN,2025-06-25,360.49,355.27,369.28,343.62,26343568.0,78,0.008958402994654707,-0.014480290715415234,0.014480290715415234,0.07118089267386049,0.2034294621951173,0.0057217388274693574,0.004166292966522136,0.3172454339354752,0.07493252665410186,0.06778892811596378,0.10018917045124776,0.3333333333333333,0.13051631548603115,0.13051631548603115,0.9999999233812326,1.1114439793026558,1.265986048542158,0.36251118305486285,-0.31790536654221174,0.8496445051049956,1.5299150956067111,Trending,1
COIN,2025-06-26,354.53,374.97,382.0,354.53,25344587.0,78,0.004610208140077494,0.057653795165430344,0.057653795165430344,0.07748286463768941,0.7440844557603276,0.006569127640664185,0.00480312135658565,0.31311449558179055,0.08476922943435446,0.07074670835389545,0.1808265827144036,0.3333333333333333,0.09949947636332934,0.1284600577941598,0.7745556893428084,0.7329359051876329,1.1908587424020876,0.5660735048891077,-0.31790536654221174,-0.17674852837143237,0.8756407439602237,Trending,1
COIN,2025-06-27,369.505,353.39,372.5,346.66,23174277.0,78,0.004186813310848264,-0.04361240037347269,0.04361240037347269,0.06993139470372518,0.623645510826997,0.006352427494487413,0.004979420147468344,0.2435231403798438,0.08886946539720035,0.07428053970316653,0.17931958782036594,0.6666666666666666,0.13926036413821097,0.16822094556904144,0.8278419514806262,0.2185871488770092,0.9422538870096339,0.4911795753637509,0.9553769011730523,0.0991775251580983,-0.029748967091786666,Trending,1
COIN,2025-06-30,359.26,350.53,360.45,347.9,9658874.0,78,0.002998130194785806,-0.024299949897010564,0.024299949897010564,0.03493291766408732,0.6956175298605658,0.005918474815193492,0.004985210997066826,0.1716027379155936,0.07286505067175837,0.07786872819711897,-0.06641531884584338,0.6666666666666666,-0.0004388959234575829,0.11574648625431827,0.003791872217827143,-0.045762576661992606,0.6778213739877267,-0.4731623471847951,0.8722960579219772,-3.536968919181114,-0.5175565039851404,Choppy,2
COIN,2025-07-01,340.02,335.24,353.3956,334.0,11423796.0,78,0.00532717872162357,-0.014057996588435873,0.014057996588435873,0.05704252691018176,0.24644764791582463,0.003931717215237191,0.005039430684937058,-0.24821627641133354,0.06078239233516732,0.07803247594432852,-0.24982491464813342,1.0,-0.010258555105052913,0.1255661454359136,0.08169840885419695,-0.9209284119328417,-0.5279678018346771,-1.233891151698065,2.214289993186557,-2.373318049587475,-2.0674585171417803,Range Bound,3
COIN,2025-07-02,340.55,354.47,357.1599,338.68,10776508.0,78,0.004080694535440986,0.04087505505799438,0.04087505505799438,0.054264865658493575,0.753250829265498,0.004170707409085883,0.005272166572074273,-0.2343552275045766,0.05396894642599811,0.076479852159654,-0.34861846617894277,0.6666666666666666,-0.08197034685891913,0.08197034685891913,0.999999878004679,-0.7531069419213281,-0.6016868893777946,-1.6084916057601812,0.7310095491419231,0.9618868096653304,-1.6655210250926706,Trending,1
COIN,2025-07-03,350.345,355.8,357.8699,348.5,6219067.0,73,0.0020689404214845712,0.01557036635316611,0.01557036635316611,0.026744780145285283,0.582183374400584,0.004135334483950124,0.005311969835102014,-0.25039398175981636,0.04874677007758757,0.07764046957536504,-0.4654497896207,0.6666666666666666,0.0025171085725479436,0.07923300154344082,0.03176843241870085,-0.8114369104227506,-0.8463277625631943,-1.9759271845059305,0.6661999411340409,-2.156804133965895,-1.650407495862801,Range Bound,3
COIN,2025-07-07,353.96,357.1,363.9999,351.0,7288918.0,78,0.003529452062027808,0.008871058876709359,0.008871058876709359,0.03672703130297216,0.24154031953434588,0.003825604559516379,0.004939558480132346,-0.25555885165727393,0.04601739090465356,0.061637782235562856,-0.29225558724153833,0.3333333333333333,0.04238742482272462,0.07050341799959636,0.6012108350670168,-1.1316096617983675,-1.1255235580226972,-1.2004749116901565,-0.6044705029039125,-0.1751989411685445,-1.93919169262973,Trending,1
COIN,2025-07-08,362.75,354.82,368.79,348.0,8620397.0,78,0.002702152524449447,-0.021860785665058557,0.021860785665058557,0.05731219848380433,0.3814333814267253,0.0032263623396511245,0.004650880030828105,-0.36570021435335065,0.039245559035583695,0.061143406932549806,-0.44338365488085574,0.3333333333333333,0.06531648028786985,0.06531648028786985,0.999999846899306,-0.6094866608973148,-1.7923492747521108,-1.5994314990757441,-0.6044705029039129,0.9960432213516697,-1.0356049505523777,Flat,0
COIN,2025-07-09,358.54,373.84,374.0,353.2901,11891311.0,78,0.0033655313387041972,0.04267306297763129,0.04267306297763129,0.057761756010486984,0.7387771065883969,0.0027668483359872785,0.004395064425412268,-0.46277196330097187,0.040261336644020616,0.060356411106015063,-0.404875471327247,0.0,0.002580639564816911,0.046302210894934026,0.05573468215861027,-0.2528276626186992,-2.122928407289315,-1.3011508196004493,-1.7563452993533804,-1.8998072290307428,-0.47295561179306866,Flat,0
COIN,2025-07-10,372.405,388.969,389.16,369.0,15315306.0,78,0.00357527844115743,0.044478457593211784,0.044478457593211784,0.05413461151166076,0.8216269841118073,0.00319904530839382,0.004182750424409685,-0.26811586709692403,0.05060032859908784,0.05433812281905864,-0.07126797437792173,0.3333333333333333,0.029683336189282095,0.07340490751939921,0.40437803341223677,0.06884916342949542,-1.0594683742532958,-0.12270474652643969,-0.45321671575685646,-0.6850411996357317,-0.03247988841472953,Range Bound,3
COIN,2025-07-11,390.185,387.06,395.5,378.37,15187733.0,78,0.00390369806377967,-0.008009021361661817,0.008009021361661817,0.043902251496085176,0.18242848802853684,0.0032143207681036945,0.0036444379690599576,-0.12558572837332221,0.05640285533531738,0.05263349470283868,0.06916707253096957,0.6666666666666666,0.06529073490578452,0.10901230623590163,0.5989298930636056,0.32189391857826893,-0.398220614354348,0.3639622809314028,0.6798250736352845,-0.0817734858787494,0.28219728941132766,Range Bound,3
COIN,2025-07-14,392.495,394.05,398.5,388.58,11131381.0,78,0.003272212215661334,0.003961833908712187,0.003961833908712187,0.025274207314742902,0.1567540322518611,0.0036148359478804354,0.003573786961430175,0.011420634781420054,0.05193287300607766,0.04927543338867826,0.052526322227951436,0.6666666666666666,0.07914249920918126,0.0951605419325049,0.8316733940899707,0.31352926062864744,0.18165845724430393,0.2502521310033817,0.6044705029039126,0.5511294241316294,0.2365020031954507,Trending,1
COIN,2025-07-15,391.525,388.04,400.8799,373.0201,14957954.0,78,0.0037589807637910975,-0.00890109188429844,0.00890109188429844,0.07115714194495884,0.12509063237894633,0.003583729573532814,0.003482326851911482,0.028703251242787792,0.0411036901074963,0.04480971464978002,-0.08632703954413183,0.3333333333333333,0.040431270140262154,0.05644931286358579,0.7162401263513379,0.01606861694949898,0.2329298697226848,-0.24081636868000122,-0.7958223940875561,0.22942053393428072,-0.17686782628566658,Trending,1
COIN,2025-07-16,392.79,398.135,405.88,391.46,12948541.0,78,0.004623022973313986,0.013607780238804379,0.013607780238804379,0.03671172891366892,0.3706657420148664,0.0036449636810773705,0.0035584119088120114,0.0240319823366943,0.046777866918595666,0.04843213707786718,-0.03475341332204122,0.0,-0.01294827933724807,0.020871947154672443,0.6203672823441686,0.28242576073375203,0.20086655505801201,-0.0645237572631987,-2.1221930509001496,0.001977432651317663,0.1891712148987656,Range Bound,3
COIN,2025-07-17,399.7,410.47,415.9599,394.277,14790353.0,78,0.003317822536535845,0.026945208906680174,0.026945208906680174,0.05424793595196402,0.49670477656593554,0.0038847386509221426,0.0034879963339810526,0.10772796242929199,0.04438102605779024,0.046399057278215895,-0.044467094884874894,0.0,0.008668522263218126,0.026470706031815006,0.32747592671084064,0.11764996001942502,0.516246161688461,-0.1139801684765958,-1.8134115087117377,-0.8839158873038834,-0.041798492078692566,Choppy,2
COIN,2025-07-18,419.82,419.77,444.645,406.5,26125196.0,78,0.00704208499183907,-0.00011909866133108515,0.00011909866133108515,0.09086036872945544,0.0013107877834438561,0.0038999420912136456,0.0034117091340905388,0.13374795960428512,0.054038935603530604,0.04639736430756294,0.15246213206203596,0.0,0.03165189726118611,0.04945408102978299,0.6400258624129646,0.17467302556037181,0.5870684305034233,0.5448432853158333,-1.6610728891042195,0.05340969734419381,0.05492391188100416,Range Bound,3
COIN,2025-07-21,425.55,413.48,436.3799,413.44,14648259.0,78,0.0039678964653109584,-0.02836329455998121,0.02836329455998121,0.05390647397485612,0.5261574810603397,0.004994310167229636,0.003909023591125988,0.24501112012849974,0.06060667786502947,0.052808923165979946,0.13772488264399624,0.0,0.04043389048415347,0.04067208780681564,0.9941432250730314,0.6332118493407783,0.9701800097803314,0.48893741701897897,-1.469384482294966,1.0843278762953068,0.6661541492795722,Range Bound,3
COIN,2025-07-22,419.01,404.415,420.9799,394.37,13432920.0,78,0.004629533634055446,-0.03483210424572203,0.03483210424572203,0.06350659888785466,0.5484800769552001,0.00477593466456196,0.003952868031454304,0.18914786071655595,0.06633825955209188,0.05452686743316835,0.19607320463067765,0.0,-0.001537184314632123,0.05542760212799247,0.02773318668468856,-0.004838476639508989,0.7079035870424697,0.8058080286065321,-1.31414452272522,-1.674005513396238,-0.1250388576635316,Choppy,2
COIN,2025-07-23,399.99,397.73,400.72,387.12,10747618.0,78,0.0049230614564968024,-0.00565014125353136,0.00565014125353136,0.03400085002125059,0.16617647058334822,0.005213171697068493,0.004145606142414904,0.22913893510088784,0.06942448053072209,0.05514630747357339,0.23024972420145873,0.0,-0.06331449746703433,0.06331449746703433,0.999999842058315,-0.09145155486978206,0.9035486099002619,1.0746096243414482,-1.2062600032339195,1.139552065570173,-0.16858924130417371,Range Bound,3
COIN,2025-07-24,404.25,396.57,405.3077,392.0,7087418.0,78,0.0026139857042804648,-0.018998144712430443,0.018998144712430443,0.03291948051948055,0.577109492982762,0.004506830518621072,0.004301359154194164,0.046662977849157926,0.05047130762798715,0.05277021687464974,-0.04454193955559664,0.0,-0.0688455400592346,0.0688455400592346,0.9999998547473296,-0.31447581682461934,0.23006874153780535,0.06903094713448614,-1.1116836912800736,1.139552133888771,-0.490143513224485,Range Bound,3
COIN,2025-07-25,391.9,391.59,397.48,386.385,7852642.0,78,0.002266400381240684,-0.0007910181168665487,0.0007910181168665487,0.028310793569788283,0.027940513743943195,0.004055526931610907,0.004205229880506467,-0.036248247255478684,0.04347564314286195,0.05064870377543172,-0.15271275246754742,0.0,-0.05948039021168383,0.05948039021168383,0.9999998318773922,-0.6836312855736775,-0.055225554020818975,-0.3737790849034098,-1.0274023021614966,1.1395520941711006,-1.1317174895809048,Range Bound,3
COIN,2025-07-28,394.86,379.25,395.39,375.26,10080755.0,78,0.002653826507343345,-0.03953299903763363,0.03953299903763363,0.05098009421060628,0.7754595131492211,0.00326781584733932,0.004041500112252569,-0.2124935270025141,0.031743708036839825,0.049089557982802026,-0.435951698862941,0.0,-0.02543930408282835,0.02543930408282835,0.9999996069076403,-0.5186643123813697,-0.7808990108623278,-1.5951934554076066,-0.9512524439528718,1.0811966079615793,-0.7055946908437903,Range Bound,3
COIN,2025-07-29,383.62,371.44,384.7799,365.74,8322283.0,78,0.002596121630484221,-0.03175016943850684,0.03175016943850684,0.049632188102810046,0.6397092421575006,0.002511404197621501,0.00397966154142077,-0.46035326878313193,0.03740345609995838,0.05166014667238837,-0.3229234438274637,0.3333333333333333,-0.05932216186693062,0.05932216186693062,0.9999998314289634,-0.2688861874295081,-1.8685148930317201,-0.9253290501996216,0.151808500101296,1.0379680734737244,-0.12023192723244756,Flat,0
COIN,2025-07-30,383.08,377.39,386.58,372.71,9649250.0,78,0.004250416383583261,-0.014853294351049429,0.014853294351049429,0.036206536493682794,0.41023792356473393,0.0025054495063560863,0.003863375628090082,-0.4330717513814548,0.04297435862773489,0.04950765128817349,-0.1415235715534976,0.6666666666666666,-0.07207418659300702,0.07207418659300702,0.99999986125409,-0.35322917070518617,-1.5200288677521212,-0.05926291116078953,1.261228597085768,0.950145102793293,-0.27172759948515274,Trending,1
