symbol,ts_signal,ts_entry,entry_price,ret_1,ret_3,ret_6,ret_12,atr_14,atr_pct_14,vwap_session,vwap_dist,vwap_dist_atr,vol_ratio_20,range_pct,body_pct,upper_wick_pct,lower_wick_pct,rv_12,tod_sin,tod_cos,best_param_id,best_R,best_exit_reason,best_exit_price,best_exit_ts,best_stop_atr,best_target_atr,best_hold_bars,side,split,session_date,macro_regime_id,regime_label
TSLA,2024-10-03 13:45:00,2024-10-03 17:50:00+00:00,248.385,0.0016114091228081,-0.0028538717442281,-0.0011666500367799,-0.0023921773175109,1.209164285714284,0.0048672233052138,248.2489070955272,0.0007289494202504,0.1497669974314893,1.5672351380044642,0.0074870184760294,0.0015296059252103,0.0049913456506862,0.0009660669001328,0.0016459553776851,0.2393156642875577,0.970941817426052,S0.5_T0.75_H3,-1.000000000000011,STOP,247.760025,2024-10-03 09:50:00-04:00,0.5,0.75,3,LONG,train,2024-10-03,2,Choppy
NVDA,2024-10-03 19:45:00,2024-10-03 23:50:00+00:00,122.78,0.003333205897504,0.0024796760507583,0.003656839223773,0.0004822437460832,0.2693928571428543,0.0021939476479822,122.67396149695952,0.0009376931913376,0.4273999847717861,1.6684653899687245,0.0037796514511467,0.0032910087296022,0.0003664820411583,0.0001221606803861,0.0017239743329665,-0.2393156642875578,0.970941817426052,S0.75_T0.75_H3,-0.9999999999999926,STOP,122.57045535714286,2024-10-03 15:55:00-04:00,0.75,0.75,3,LONG,train,2024-10-03,2,Choppy
OKLO,2024-10-04 13:30:00,2024-10-04 17:35:00+00:00,9.6081,0.0226623664415299,0.0253311697336102,0.0210644965942346,0.0274713524659772,0.0581285714285714,0.0060582148440407,9.533833333333334,0.0063748480111169,1.052265093798642,3.756664983060033,0.0236060448150077,0.003647733194372,0.0022407503908285,0.0177175612298071,0.007833848140117,0.0,1.0,S1.0_T2.0_H3,1.999999999999992,TARGET,9.731271428571429,2024-10-04 09:40:00-04:00,1.0,2.0,3,LONG,train,2024-10-04,3,Range Bound
COIN,2024-10-04 13:30:00,2024-10-04 17:35:00+00:00,168.7323,0.0331926932654852,0.0300181942221193,0.0289195612991158,0.0308912469775157,0.8554785714285791,0.0050698030782777,168.1116,0.0037240725376318,0.7345596032295966,6.378160625116378,0.0111722176128955,0.0046224961479198,0.0,0.0065497214649756,0.0098506526707551,0.0,1.0,S0.5_T2.0_H3,4.0,TARGET,170.6275285714286,2024-10-04 09:40:00-04:00,0.5,2.0,3,LONG,train,2024-10-04,1,Trending
TSLA,2024-10-04 13:30:00,2024-10-04 17:35:00+00:00,247.72,0.0287473275991765,0.031368124905998,0.0342464249429782,0.0334734761886611,1.161757142857141,0.0046898014364495,247.3066333333333,0.0016682820664252,0.3557255225049015,5.059115514793025,0.008073634778635,0.0045208317942967,0.0015343942896795,0.0020184086946587,0.008312458191313,0.0,1.0,S0.5_T1.5_H3,2.999999999999995,TARGET,249.54727857142856,2024-10-04 09:45:00-04:00,0.5,1.5,3,LONG,train,2024-10-04,3,Range Bound
NVDA,2024-10-04 13:35:00,2024-10-04 17:40:00+00:00,124.415,0.0017699119664584,0.0134327962517696,0.0151858594644573,0.0168193796545429,0.4693428571428545,0.0037725492897906,124.30519024651603,0.0008424544126995,0.223311704628856,2.323937055078576,0.00590788521823,0.0016879672052085,0.0018889156820191,0.0023310023310023,0.0034153185790835,0.0804665687167258,0.99675730813421,S0.5_T0.75_H3,-0.9999999999999898,STOP,124.1664,2024-10-04 09:40:00-04:00,0.5,0.75,3,LONG,train,2024-10-04,2,Choppy
PLTR,2024-10-04 19:35:00,2024-10-04 23:40:00+00:00,39.895,0.0020097079892724,0.0005942120910208,0.0004161621387619,0.0024241949420076,0.0751428571428581,0.0018834401212849,39.85883543606636,0.0009465609584185,0.5025702424629115,1.5197809095576842,0.0030077750986298,0.0020452870670684,8.522029446116164e-05,0.0008772677371003,0.0011894470076218,-0.3919666098600752,0.919979443658824,S0.75_T1.5_H6,1.999999999999996,TARGET,40.00503571428572,2024-10-04 15:55:00-04:00,0.75,1.5,6,LONG,train,2024-10-04,1,Trending
TSLA,2024-10-07 13:35:00,2024-10-07 17:40:00+00:00,248.1,0.0038362960207918,-0.0077091144011775,-0.0077891015712779,-0.0032726206709821,0.8530571428571392,0.0034382215261663,247.66666666666663,0.0017868418577782,0.5196994562972684,2.5396365961427123,0.0095522147434605,0.0038317681673451,0.002095844585063,0.0036246019910523,0.0037592123060761,0.0804665687167258,0.99675730813421,S0.75_T0.75_H3,-0.9999999999999816,STOP,247.3881,2024-10-07 09:40:00-04:00,0.75,0.75,3,LONG,train,2024-10-07,2,Choppy
NVDA,2024-10-08 13:30:00,2024-10-08 17:35:00+00:00,130.54,0.0212921676348866,0.0194939575416411,0.0199940044314558,0.0162193686081415,0.7277071428571438,0.0055745869878845,130.23669999999998,0.0023241900381569,0.4169259611892679,3.0526446586846463,0.0101884401804503,0.002298910449739,0.0016079350329898,0.0062815946977214,0.0068277573960039,0.0,1.0,S0.5_T0.75_H3,-0.9999999999999836,STOP,130.1683607142857,2024-10-08 09:35:00-04:00,0.5,0.75,3,LONG,train,2024-10-08,3,Range Bound
PLTR,2024-10-08 13:30:00,2024-10-08 17:35:00+00:00,39.6003,0.0175755925048914,0.0162120102071232,0.0147529065147472,0.0193631329272425,0.1346142857142861,0.0033989214925965,39.43666666666667,0.0042503050961577,1.2504863985283905,3.7004353211851058,0.0170433026133063,0.0087110213356899,0.0021461936624163,0.0061860876152,0.0052082160092923,0.0,1.0,S0.5_T2.0_H3,3.9999999999999862,TARGET,39.89952857142857,2024-10-08 09:40:00-04:00,0.5,2.0,3,LONG,train,2024-10-08,2,Choppy
OKLO,2024-10-08 18:40:00,2024-10-08 22:45:00+00:00,9.765,0.0087471615091555,0.002564761600838,0.0041067819526532,-0.0052118047562527,0.0490285714285714,0.005023419203747,9.749009436015772,0.0011260823754331,0.2241665148298212,1.975200314036992,0.0081967213114754,0.0081967213114754,0.0,0.0,0.004223504188692,-0.9605181116313724,0.2782174639164521,S0.75_T2.0_H12,2.666666666666673,TARGET,9.86807142857143,2024-10-08 15:35:00-04:00,0.75,2.0,12,LONG,train,2024-10-08,2,Choppy
COIN,2024-10-08 19:40:00,2024-10-08 23:45:00+00:00,167.03,0.0023972203736995,0.0061845344080652,0.0083551713773142,0.0090918463497935,0.3850714285714299,0.0023049887978656,166.80586396218433,0.0015212261332196,0.6599711610868785,2.5251801296285605,0.0055070034718064,0.0025140668023465,0.0021549144020111,0.0008380222674487,0.0010630351798331,-0.316667993801473,0.9485364419471454,S1.0_T2.0_H3,1.9999999999999891,TARGET,167.8072857142857,2024-10-08 15:55:00-04:00,1.0,2.0,3,LONG,train,2024-10-08,3,Range Bound
TSLA,2024-10-09 13:40:00,2024-10-09 17:45:00+00:00,242.0619,0.0055957327684227,-0.0103973536726305,-0.0119908492804056,-0.0122361853951733,0.9106857142857132,0.0037628453551898,241.19196415660372,0.0034234118324532,0.9097933901885198,2.329098446962811,0.0066523290382425,0.0057040622591888,0.0008656291512495,8.26376278041811e-05,0.0057830919839347,0.1604112808577602,0.9870502626379128,S0.75_T0.75_H3,-0.9999999999999836,STOP,241.3116535714286,2024-10-09 09:45:00-04:00,0.75,0.75,3,LONG,train,2024-10-09,2,Choppy
PLTR,2024-10-09 14:00:00,2024-10-09 18:05:00+00:00,41.82,0.0088857453047057,0.0057691499357532,0.0078490135686284,0.0120266031657997,0.2218500000000003,0.0053042438732815,41.55080269674428,0.0065558231501667,1.2359580944589812,1.500194608597102,0.0095923490735206,0.0087268380155409,0.0005977286312014,0.0002677824267782,0.0028812772123473,0.4647231720437685,0.8854560256532099,S0.5_T2.0_H3,3.999999999999992,TARGET,42.32084285714286,2024-10-09 10:10:00-04:00,0.5,2.0,3,LONG,train,2024-10-09,3,Range Bound
NVDA,2024-10-09 19:50:00,2024-10-09 23:55:00+00:00,132.68,0.0018481156371943,0.0006785027965829,0.0022347659364545,0.0029813030365404,0.2928142857142838,0.0022067547344508,132.6824636682497,5.6796531391119695e-05,0.0257375822081348,1.8656414641040455,0.0022232270706158,0.0018087271082976,0.000376818147562,3.768181475616439e-05,0.0014480964325952,-0.1604112808577606,0.9870502626379128,S0.5_T0.75_H3,-0.9999999999999716,STOP,132.53805714285716,2024-10-10 09:30:00-04:00,0.5,0.75,3,LONG,train,2024-10-09,1,Trending
OKLO,2024-10-10 13:35:00,2024-10-10 17:40:00+00:00,9.425,0.0042508034251945,-0.0173460328142972,-0.0136916304179438,-0.0240975515790605,0.0552071428571431,0.0058544159975761,9.412491412120929,0.001856690125034,0.3171435247858633,2.128556483209912,0.0167232237539766,0.0084835630965005,0.0031813361611878,0.0050583244962883,0.0066169355503195,0.0804665687167258,0.99675730813421,S0.75_T0.75_H3,-0.9999999999999925,STOP,9.38332142857143,2024-10-10 09:40:00-04:00,0.75,0.75,3,LONG,train,2024-10-10,1,Trending
COIN,2024-10-10 13:35:00,2024-10-10 17:40:00+00:00,165.12,0.0087527911095947,-0.011013923741123,-0.0104750822372904,-0.0073260400920728,0.8051214285714272,0.0048724366289725,164.42635939115826,0.0049239930334165,1.0105812365290543,1.8914932610540256,0.0121223674655046,0.008714596949891,0.0002396514161218,0.0031681190994917,0.0065379386689556,0.0804665687167258,0.99675730813421,S0.5_T0.75_H3,-0.999999999999988,STOP,164.69315357142858,2024-10-10 09:40:00-04:00,0.5,0.75,3,LONG,train,2024-10-10,0,Flat
NVDA,2024-10-10 13:55:00,2024-10-10 18:00:00+00:00,132.826,0.0064197191891366,-0.0016541306818598,0.0016576254549043,0.0037645112037108,0.6701928571428611,0.0050454931652703,132.40119489033603,0.0032282248713692,0.639823455433482,1.6383339910551982,0.0095234510276294,0.006474441014831,0.0026349469246404,0.0004140630881578,0.0041833832627123,0.391966609860075,0.9199794436588242,S0.5_T2.0_H6,4.0,TARGET,134.20638571428572,2024-10-10 10:25:00-04:00,0.5,2.0,6,LONG,train,2024-10-10,3,Range Bound
NVDA,2024-10-10 18:40:00,2024-10-10 22:45:00+00:00,133.875,0.0005245260892658,-0.0035032260553245,-0.0045403536770309,-0.0070639477865839,0.29974285714286,0.0022390558701104,133.85790652320284,9.183131718013808e-05,0.0410134103422833,1.698029631078679,0.0040337580731185,0.0005243885495054,0.0014177912634775,0.0020915782601355,0.0014868251136298,-0.9605181116313724,0.2782174639164521,S0.75_T2.0_H12,2.6666666666666483,TARGET,134.47097142857143,2024-10-10 15:25:00-04:00,0.75,2.0,12,LONG,train,2024-10-10,3,Range Bound
TSLA,2024-10-10 19:45:00,2024-10-10 23:50:00+00:00,239.1,0.0029544790482486,-0.0032049991822586,-0.0101870260816796,-0.0115516494713641,0.6738714285714268,0.0028170622324646,238.8569656213293,0.0014787565049168,0.524928589746871,1.7203276390417097,0.0039291720646275,0.0029919230201658,0.0007909345192334,0.0001463145252281,0.0019609916964084,-0.2393156642875578,0.970941817426052,S0.5_T0.75_H3,-0.9999999999999908,STOP,238.77068214285717,2024-10-10 15:50:00-04:00,0.5,0.75,3,LONG,train,2024-10-10,1,Trending
COIN,2024-10-11 13:30:00,2024-10-11 17:35:00+00:00,167.66,0.020493755635421,0.0147857003023684,0.0197632509459685,0.0191244967989634,0.7551357142857142,0.0045053142073009,167.11,0.002983115565897,0.6621326346257532,4.289772632547656,0.0195692381122844,0.0137223316031263,0.0053099457072966,0.0005369608018614,0.0062702909785929,0.0,1.0,S1.0_T2.0_H6,1.999999999999985,TARGET,169.3059714285714,2024-10-11 09:50:00-04:00,1.0,2.0,6,LONG,train,2024-10-11,0,Flat
TSLA,2024-10-11 13:35:00,2024-10-11 17:40:00+00:00,218.0691,0.0114126222858696,-0.090649783310003,-0.0918634518763981,-0.101627415222243,2.6252071428571417,0.0120364372337046,217.0981964522834,0.0046161415268636,0.3835139449684899,4.199841970938014,0.018156392563215,0.0114394443043487,0.006396001925678,0.0003209463331882,0.0296760600353457,0.0804665687167258,0.99675730813421,S0.5_T2.0_H12,3.326367295398954,TIME,222.585,2024-10-11 10:35:00-04:00,0.5,2.0,12,LONG,train,2024-10-11,3,Range Bound
OKLO,2024-10-11 13:40:00,2024-10-11 17:45:00+00:00,9.476,0.021908437038326,-0.0363298905134847,-0.0276275064407229,-0.0301949019459688,0.1006500000000004,0.0106395348837209,9.333643235195618,0.01335695188207,1.2554074992983837,1.7762802768498438,0.0243128964059197,0.0221987315010571,0.0,0.0021141649048625,0.0177354554033293,0.1604112808577602,0.9870502626379128,S0.5_T0.75_H3,-0.9999999999999916,STOP,9.422603571428573,2024-10-11 09:45:00-04:00,0.5,0.75,3,LONG,train,2024-10-11,3,Range Bound
COIN,2024-10-11 13:40:00,2024-10-11 17:45:00+00:00,167.665,0.0027472544751387,0.0208516654459702,0.0179887071535696,0.0179935650480124,0.9044142857142836,0.0053940137515016,167.39894783820947,0.0016165811522068,0.2996991158498246,1.8085851345390385,0.0098407586330291,0.0028031251863779,0.0064412238325282,0.0005964096141229,0.0063720137141824,0.1604112808577602,0.9870502626379128,S0.5_T2.0_H3,4.000000000000008,TARGET,169.64954285714285,2024-10-11 09:50:00-04:00,0.5,2.0,3,LONG,train,2024-10-11,0,Flat
PLTR,2024-10-11 13:50:00,2024-10-11 17:55:00+00:00,44.0588,0.0015901866140551,-0.0005514311820882,0.0087774858212234,0.0162474969980894,0.1962285714285709,0.0044541725440601,43.990231302058426,0.0014701781396339,0.3300676220086035,1.517352580682891,0.0051072522982635,0.0017024174327545,0.0010214504596527,0.0023833844058562,0.003346984853042,0.3166679938014725,0.9485364419471456,S0.5_T0.75_H3,-1.0000000000000098,STOP,43.956042857142855,2024-10-11 09:55:00-04:00,0.5,0.75,3,LONG,train,2024-10-11,1,Trending
PLTR,2024-10-11 14:00:00,2024-10-11 18:05:00+00:00,43.9998,0.0012509241410599,0.000227324392886,0.0010233669663379,0.0132709875849155,0.2276571428571421,0.0051746139983439,43.98510836566678,0.000224835420689,0.0434496990038308,1.5525092823021605,0.0086373451528583,0.0012501420615979,0.0023866348448688,0.0050005682463916,0.0035370155049072,0.4647231720437685,0.8854560256532099,S0.5_T0.75_H3,1.499999999999983,TARGET,44.179317857142856,2024-10-11 10:05:00-04:00,0.5,0.75,3,LONG,train,2024-10-11,1,Trending
PLTR,2024-10-11 19:55:00,2024-10-14 17:30:00+00:00,43.72,0.004123907193371,0.0049553544212778,0.0071527762272551,0.0121414639702814,0.1091714285714289,0.0025099765161841,43.38899924025666,0.0024370791986053,0.9709569722629756,4.464362456076611,0.0049430969076906,0.0042533624554545,0.0004598229681573,0.0002299114840787,0.001493569284331,-0.0804665687167257,0.99675730813421,S0.75_T2.0_H3,2.6666666666666425,TARGET,44.05405714285714,2024-10-14 09:30:00-04:00,0.75,2.0,3,LONG,train,2024-10-14,1,Trending
OKLO,2024-10-14 13:30:00,2024-10-14 17:35:00+00:00,9.195,0.0046173324475772,0.0084649877707645,0.0018858366219678,-0.0062641677399568,0.0587642857142859,0.0063997348936852,9.1474,0.0038007906515797,0.5938981402698474,2.373009344111859,0.0261263517855004,0.0029731113119806,0.0073619899153807,0.0157912505581389,0.0040777355475837,0.0,1.0,S0.5_T2.0_H3,4.0,TARGET,9.336814285714286,2024-10-14 09:35:00-04:00,0.5,2.0,3,LONG,train,2024-10-14,3,Range Bound
NVDA,2024-10-14 13:30:00,2024-10-14 17:35:00+00:00,138.01,0.0239773924033494,0.0239402873403593,0.0227454984351745,0.0234899416534883,0.3900785714285725,0.0028262467137267,137.52,0.0036226633821185,1.2817930453571589,7.390687319994997,0.0140559339226198,0.0112302564845675,0.0015939718881321,0.0012317055499202,0.0069515205993533,0.0,1.0,S0.5_T0.75_H3,-1.0000000000000335,STOP,137.79852499999998,2024-10-14 09:35:00-04:00,0.5,0.75,3,LONG,train,2024-10-14,0,Flat
NVDA,2024-10-14 13:45:00,2024-10-14 17:50:00+00:00,138.065,0.0037920803682313,0.0003984135947953,0.0243387009351546,0.0234908544550932,0.4993785714285751,0.0036167196916789,137.7171845464865,0.0025914572045156,0.7165214408177165,1.9935626046396224,0.0047800108636612,0.0038022813688211,0.0002534854245882,0.0007242440702518,0.0070906517190554,0.2393156642875577,0.970941817426052,S0.5_T2.0_H3,3.999999999999955,TARGET,139.15375714285713,2024-10-14 09:55:00-04:00,0.5,2.0,3,LONG,train,2024-10-14,0,Flat
COIN,2024-10-14 13:45:00,2024-10-14 17:50:00+00:00,181.88,0.0121961162730256,0.0143409340198041,0.034166984712277,0.0270249069661637,1.4500714285714298,0.0079718055446477,180.1040728007439,0.0098731566754046,1.23850947192678,1.745021814768749,0.0159978009895546,0.0120808136338648,0.0017042330951072,0.0022127542605826,0.0064359995253007,0.2393156642875577,0.970941817426052,S0.5_T2.0_H3,4.000000000000011,TARGET,184.84444285714287,2024-10-14 10:00:00-04:00,0.5,2.0,3,LONG,train,2024-10-14,1,Trending
OKLO,2024-10-14 19:00:00,2024-10-14 23:05:00+00:00,9.49,0.0386314131404363,0.0331758622388995,0.0293746086799043,0.0320883145515006,0.0596285714285717,0.0062766917293233,9.30928469765859,0.0200752949833062,3.198387916602443,12.888733132373568,0.0457894736842105,0.0378947368421052,0.0073684210526316,0.0005263157894737,0.0115272956232337,-0.8229838658936566,0.5680647467311556,S0.5_T2.0_H3,4.00000000000002,TARGET,9.64667142857143,2024-10-14 15:05:00-04:00,0.5,2.0,3,LONG,train,2024-10-14,3,Range Bound
TSLA,2024-10-15 13:45:00,2024-10-15 17:50:00+00:00,222.7799,0.0056129399068311,-0.0006611033395361,0.0153856253467734,0.0161970425183062,1.091392857142856,0.0048999457973861,222.22061326210653,0.0023125468341781,0.4719535541417178,1.9021583718822392,0.0086649782679651,0.0058167595046506,0.0003335792151864,0.0025146395481281,0.0054239356620425,0.2393156642875577,0.970941817426052,S0.5_T1.0_H3,1.999999999999997,TARGET,223.96557142857145,2024-10-15 09:50:00-04:00,0.5,1.0,3,LONG,train,2024-10-15,3,Range Bound
TSLA,2024-10-16 13:40:00,2024-10-16 17:45:00+00:00,220.8107,0.0029477005513986,0.005447872919283,0.0071792383964328,0.0082286282497769,0.7767000000000033,0.0035165481957712,220.54901436888625,0.0014532785399273,0.4132684834733562,2.2285824664658147,0.0060438266853805,0.0030692262416805,0.0023996015755874,0.0005749988681125,0.0011233229241102,0.1604112808577602,0.9870502626379128,S1.0_T0.75_H3,-0.999999999999986,STOP,219.93257142857144,2024-10-16 09:45:00-04:00,1.0,0.75,3,LONG,train,2024-10-16,3,Range Bound
TSLA,2024-10-16 14:00:00,2024-10-16 18:05:00+00:00,221.54,0.0075671488685707,0.0002261697352551,0.0067260963668703,0.0110297246548501,1.192150000000002,0.0053811928404835,220.561145829302,0.0044188576727102,0.8211669426649224,1.54481333926666,0.0104288117591353,0.00774171357691,0.0008138481475814,0.0018732500346438,0.0031416830941781,0.4647231720437685,0.8854560256532099,S0.5_T0.75_H3,1.500000000000021,TARGET,222.47804107142855,2024-10-16 10:10:00-04:00,0.5,0.75,3,LONG,train,2024-10-16,3,Range Bound
COIN,2024-10-16 14:00:00,2024-10-16 18:05:00+00:00,202.5,0.0170287304811314,0.0135218885524718,1.085449013251361e-05,0.0352352218616961,2.4047428571428537,0.0118645981597932,201.10943432698,0.0077597621943122,0.654026549386939,1.500771239551167,0.0194392995536855,0.0163171704273981,0.0007785587486222,0.0023435703776651,0.0121522724234884,0.4647231720437685,0.8854560256532099,S0.75_T2.0_H24,2.666666666666671,TARGET,207.54805714285715,2024-10-16 11:25:00-04:00,0.75,2.0,24,LONG,train,2024-10-16,1,Trending
PLTR,2024-10-17 13:35:00,2024-10-17 17:40:00+00:00,42.31,0.0066382415412936,0.0083070928616598,0.0089100875947892,0.0089005512517859,0.1477142857142855,0.0034904131785039,42.24404247329922,0.0017948375874474,0.5142192329839784,2.221437648045295,0.0090973534971644,0.0064508506616257,0.0005907372400755,0.002055765595463,0.0023635170382792,0.0804665687167258,0.99675730813421,S0.5_T1.5_H3,3.000000000000006,TARGET,42.56063928571429,2024-10-17 09:40:00-04:00,0.5,1.5,3,LONG,train,2024-10-17,3,Range Bound
OKLO,2024-10-17 13:35:00,2024-10-17 17:40:00+00:00,15.65,0.0404095383378764,-0.0574067949287797,-0.0373025539973774,-0.0434375425648935,0.3905571428571425,0.0249477574485558,15.44989422354937,0.013101614592822,0.5251620158580815,2.266330642671493,0.0431810923027786,0.0373682529543276,0.0022357074417119,0.0035771319067391,0.0326790707409137,0.0804665687167258,0.99675730813421,S1.0_T1.0_H3,1.000000000000002,TARGET,16.094314285714287,2024-10-17 09:40:00-04:00,1.0,1.0,3,LONG,train,2024-10-17,1,Trending
NVDA,2024-10-17 13:40:00,2024-10-17 17:45:00+00:00,139.31,0.0057575937349355,0.0263249831770901,0.0280942888120782,0.021582723451766,0.7481499999999995,0.0053696299215028,138.82844700907228,0.0035990335952852,0.6702572892170444,2.0267221288061674,0.0078942136612458,0.0055975063500368,0.0,0.002296707311209,0.0066093083047532,0.1604112808577602,0.9870502626379128,S0.5_T2.0_H3,3.99999999999999,TARGET,140.8705857142857,2024-10-17 09:50:00-04:00,0.5,2.0,3,LONG,train,2024-10-17,2,Choppy
TSLA,2024-10-17 13:45:00,2024-10-17 17:50:00+00:00,220.355,0.0052099616603933,0.0050534679584891,-0.0064889431475699,-0.0061732082720301,0.8083214285714279,0.0036690882789805,219.63461487416657,0.0030466066977511,0.830344343363059,2.2442522438657853,0.0084882014000539,0.0052191090747497,0.0011992421443284,0.0020698501809757,0.0035074501419707,0.2393156642875577,0.970941817426052,S0.5_T0.75_H3,-0.999999999999985,STOP,219.94762857142857,2024-10-17 09:55:00-04:00,0.5,0.75,3,LONG,train,2024-10-17,3,Range Bound
COIN,2024-10-17 13:45:00,2024-10-17 17:50:00+00:00,205.85,0.0056517970610895,0.0057983888033504,-0.0191760660841197,-0.0224118528712613,1.82202142857143,0.0088522843608474,204.88290899915305,0.0045771456375413,0.51705813448396,1.5060226173952227,0.0142839791084659,0.0055629782582289,0.0044455241102879,0.0042754767399489,0.0096541253684463,0.2393156642875577,0.970941817426052,S0.75_T0.75_H3,-0.9999999999999978,STOP,204.427775,2024-10-17 09:55:00-04:00,0.75,0.75,3,LONG,train,2024-10-17,1,Trending
PLTR,2024-10-17 17:35:00,2024-10-17 21:40:00+00:00,42.0199,0.0010906554776863,0.0029126535015172,0.0045562512474978,0.0052737829692661,0.0617428571428584,0.0014695082145577,42.00467957783106,0.0002694312207001,0.1833478833469436,1.847604335127568,0.0014280274181264,0.0008568164508758,0.0003332063975629,0.0002380045696876,0.0005537899385029,-0.7212024473438143,-0.6927243535095996,S0.5_T2.0_H3,4.0,TARGET,42.14624285714286,2024-10-17 13:45:00-04:00,0.5,2.0,3,LONG,train,2024-10-17,3,Range Bound
COIN,2024-10-17 18:25:00,2024-10-17 22:30:00+00:00,206.0318,0.0048628767293816,-0.0043081606919735,-0.011239596385699,-0.0068167248904012,0.8677428571428517,0.0042094831529196,205.4345572837813,0.0034221534695776,0.8129628615342132,1.6035673152134415,0.0055787328999709,0.0036383040651984,0.0014068109052101,0.0005336179295623,0.003530828961784,-0.9991889981715696,0.0402659401094147,S0.5_T0.75_H3,1.500000000000025,TARGET,206.69654107142856,2024-10-17 14:40:00-04:00,0.5,0.75,3,LONG,train,2024-10-17,1,Trending
COIN,2024-10-17 19:45:00,2024-10-17 23:50:00+00:00,205.68,0.0044678618071372,0.0025801440694388,0.0017031219902267,-0.0020399249387792,0.6895642857142852,0.0033526073790076,205.4364624670965,0.0011840603505615,0.3531759662570607,2.0244731857063947,0.0061746402178139,0.0047646830027227,0.0009723842862698,0.0004375729288213,0.0022164566953307,-0.2393156642875578,0.970941817426052,S0.75_T0.75_H3,-0.9999999999999788,STOP,205.15242321428573,2024-10-17 15:50:00-04:00,0.75,0.75,3,LONG,train,2024-10-17,1,Trending
NVDA,2024-10-18 13:30:00,2024-10-18 17:35:00+00:00,138.22,0.0091603693986644,0.0055268966633266,0.0006848487266045,-0.0011138677674355,0.560999999999997,0.0040599218410768,138.15333333333334,0.0001929849954166,0.0475341651812316,4.827956084721399,0.0110001447387466,0.0034737299174988,0.0017368649587495,0.0057895498624982,0.0036817189503209,0.0,1.0,S0.5_T0.75_H3,1.5000000000000384,TARGET,138.67664285714287,2024-10-18 09:35:00-04:00,0.5,0.75,3,LONG,train,2024-10-18,1,Trending
COIN,2024-10-18 13:35:00,2024-10-18 17:40:00+00:00,209.6895,0.0116556467390609,0.0218146643920988,0.0259513921223381,0.020329232308807,1.2720785714285694,0.0060661829824919,208.58464200222832,0.0053188268849388,0.8767996119289222,4.373040349726638,0.017381974248927,0.0114926084883166,0.0054363376251788,0.0004530281354315,0.0061625097683235,0.0804665687167258,0.99675730813421,S0.5_T2.0_H6,3.999999999999989,TARGET,212.55222857142857,2024-10-18 09:55:00-04:00,0.5,2.0,6,LONG,train,2024-10-18,2,Choppy
PLTR,2024-10-18 13:35:00,2024-10-18 17:40:00+00:00,42.31,0.0118203842599182,0.0068802169391673,0.0069992574726095,0.0060473297472275,0.1494214285714287,0.0035328390725009,41.961007564385206,0.0078967356806902,2.235237869213222,2.385594773659513,0.0163139851046224,0.0119399456200497,0.0036647357843717,0.0007093037002009,0.0039983621875661,0.0804665687167258,0.99675730813421,S0.75_T0.75_H3,-0.9999999999999928,STOP,42.185344642857146,2024-10-18 09:40:00-04:00,0.75,0.75,3,LONG,train,2024-10-18,3,Range Bound
TSLA,2024-10-18 13:40:00,2024-10-18 17:45:00+00:00,220.77,0.0027080925870197,-0.0006385305862513,0.001137231392753,0.0016502925760053,0.7127071428571412,0.0032285860541028,220.2704113777373,0.0021680217000425,0.6715081040777814,2.05685860023525,0.0062056906260051,0.0027746445057507,0.002269545954908,0.0011615001653462,0.0025983393833968,0.1604112808577602,0.9870502626379128,S0.75_T0.75_H3,-0.9999999999999888,STOP,220.17586071428573,2024-10-18 09:45:00-04:00,0.75,0.75,3,LONG,train,2024-10-18,0,Flat
NVDA,2024-10-21 13:30:00,2024-10-21 17:35:00+00:00,139.7,0.0124600985444329,0.0121702434699396,0.012242699362447,0.012938543173595,0.2965000000000007,0.0021222532388519,139.1866666666667,0.0037458545081476,1.7650365373804748,5.512961684862313,0.013241714981032,0.0113091403621788,0.0010020757282942,0.0009304988905589,0.0036381940569371,0.0,1.0,S0.5_T2.0_H3,3.999999999999956,TARGET,140.43012857142855,2024-10-21 09:35:00-04:00,0.5,2.0,3,LONG,train,2024-10-21,2,Choppy
OKLO,2024-10-21 13:40:00,2024-10-21 17:45:00+00:00,19.55,0.0277615441734245,0.069395057924065,0.0382823613220119,0.0308708191612938,0.524657142857143,0.0268504167275917,19.303353239418914,0.0121108884637197,0.4510502979000142,1.9344500838724343,0.0501535312180143,0.027666325486182,0.0076765609007165,0.0148106448311156,0.0226730289154632,0.1604112808577602,0.9870502626379128,S0.5_T2.0_H3,3.999999999999999,TARGET,20.780742857142855,2024-10-21 09:45:00-04:00,0.5,2.0,3,LONG,train,2024-10-21,1,Trending
TSLA,2024-10-21 13:40:00,2024-10-21 17:45:00+00:00,217.85,0.0048858604255609,-0.0131490711665157,-0.0140326260762904,-0.0163833070993357,0.7865642857142875,0.0036108790622594,216.97810839376268,0.0039190403156807,1.0853424465643755,2.102428278936987,0.0056920064012692,0.0047137286658788,0.0002208125719018,0.0007574651634886,0.006724239301315,0.1604112808577602,0.9870502626379128,S0.5_T2.0_H3,4.00000000000001,TARGET,219.5317142857143,2024-10-21 09:50:00-04:00,0.5,2.0,3,LONG,train,2024-10-21,0,Flat
