ts_signal,ts_entry,entry_price,ret_1,ret_3,ret_6,atr_14,atr_pct_14,vwap_session,vwap_dist,vwap_dist_atr,vol_ratio_20,range_pct,body_pct,upper_wick_pct,lower_wick_pct,rv_12,tod_sin,tod_cos,best_param_id,best_R,best_exit_reason,best_exit_price,best_exit_ts,best_stop_atr,best_target_atr,best_hold_bars,symbol,side,split
2024-07-01 13:30:00,2024-07-01 13:35:00,203.67,0.028381292538224915,0.03428149281985186,0.04001435151588227,0.8813285714285684,0.0043266007433901245,202.77666666666664,0.004532809687448926,1.047660728661833,5.4589702638983955,0.014383897889052562,0.013156602847324391,0.0003927344133530315,0.0008345606283751395,0.00818293509220972,0.0,1.0,S0.5_T2.0_H6,4.000000000000008,TARGET,205.6641,2024-07-01 09:40:00-04:00,0.5,2.0,6,TSLA,LONG,train
2024-07-02 13:40:00,2024-07-02 13:45:00,221.2601,0.008726797951832668,0.052954307326256035,0.04711084274607651,1.9644571428571405,0.008877995480945857,220.1988097947699,0.00485279336542403,0.5466091276841938,2.015494224056845,0.012970426523663592,0.008914795596020474,0.002383485347937341,0.001672145579705777,0.015091144534572939,0.1604112808577602,0.9870502626379128,S0.75_T2.0_H6,2.666666666666661,TARGET,225.41901428571427,2024-07-02 09:50:00-04:00,0.75,2.0,6,TSLA,LONG,train
2024-07-05 13:50:00,2024-07-05 13:55:00,247.1384,0.011095648909352607,0.0069719317254904895,0.0020137836723414537,1.6481785714285735,0.006668816148069605,245.87039330331888,0.005165776562545614,0.7746167307432714,2.69100016286675,0.012785907663897316,0.011034319237409653,0.0009828154973292897,0.0007687729291583746,0.004451435053482971,0.3166679938014725,0.9485364419471455,S0.5_T1.5_H6,2.9999999999999956,TARGET,249.86888214285713,2024-07-05 10:00:00-04:00,0.5,1.5,6,TSLA,LONG,train
2024-07-08 13:35:00,2024-07-08 13:40:00,247.68,0.006823138674690251,-0.0133763163511832,-0.007803045565315051,1.3100000000000023,0.005289405159956063,247.12676352893547,0.0021728410891673332,0.4107911992858914,1.761825411749447,0.009367496161143518,0.006561285026663044,0.002160580687856858,0.0006456304466236164,0.007386333632787365,0.08046656871672588,0.99675730813421,S0.5_T0.75_H6,-0.9999999999999882,STOP,246.99057857142859,2024-07-08 09:40:00-04:00,0.5,0.75,6,TSLA,LONG,train
2024-07-08 13:55:00,2024-07-08 14:00:00,249.605,0.013553513110416986,0.011747890846890522,-0.0073052758965640495,1.692771428571431,0.006782208536285232,246.9126110067613,0.010727148496489073,1.5816600800606722,1.5550706313702343,0.013782603469690282,0.013367522737289144,0.000360591369846562,5.448936255457641e-05,0.00867829778874992,0.39196660986007503,0.9199794436588242,S0.5_T2.0_H6,3.999999999999996,TARGET,253.50911428571428,2024-07-08 10:05:00-04:00,0.5,2.0,6,TSLA,LONG,train
2024-07-08 19:50:00,2024-07-08 19:55:00,253.85,0.006263666632117182,0.010315391176396833,0.002296599869961196,1.0970357142857117,0.004321760614110115,252.68583767916206,0.004546810277489523,1.0520736069102585,2.1686230725969713,0.007918373778758349,0.006106208635360902,0.001812165143397447,0.0,0.0031439580250732313,-0.16041128085776063,0.9870502626379128,S0.5_T0.75_H6,-0.9999999999999784,STOP,253.2857642857143,2024-07-08 15:55:00-04:00,0.5,0.75,6,TSLA,LONG,train
2024-07-10 13:35:00,2024-07-10 13:40:00,263.935,0.0062145912723088545,0.0072059708529295255,0.004069270440541616,1.2717428571428562,0.004818576706044733,262.86556209692657,0.004014162747270795,0.8330598415576056,2.2098761480540903,0.011935208866155286,0.006232831296770062,0.0008904044709671825,0.004811973098418042,0.0028271227387461173,0.08046656871672588,0.99675730813421,S0.5_T1.0_H6,1.9999999999999698,TARGET,265.27387857142855,2024-07-10 09:40:00-04:00,0.5,1.0,6,TSLA,LONG,train
2024-07-11 13:30:00,2024-07-11 13:35:00,265.7613,0.009658820950845566,0.0053752923157390775,0.0017226046647024578,1.0155928571428408,0.003820675496653089,264.94166666666666,0.003285493043407388,0.8599246510952002,3.5023254529938748,0.014107556006997347,0.00957432801008226,0.002125538438387592,0.002407689558527496,0.0035593784690972265,0.0,1.0,S0.5_T0.75_H6,-0.9999999999999925,STOP,265.2208678571429,2024-07-11 09:35:00-04:00,0.5,0.75,6,TSLA,LONG,train
2024-07-12 13:35:00,2024-07-12 13:40:00,239.604,0.021045843741047437,-0.004871051909473017,-0.015498407898240448,2.2812142857142823,0.00952053038568625,236.18719146830063,0.014284915202618372,1.500432709515343,2.291799535078971,0.021993656358248848,0.020825925462209474,0.000584282792871693,0.0005834481031676814,0.010839704828674848,0.08046656871672588,0.99675730813421,S0.5_T2.0_H6,3.9999999999999902,TARGET,244.76785714285714,2024-07-12 09:50:00-04:00,0.5,2.0,6,TSLA,LONG,train
2024-07-15 13:45:00,2024-07-15 13:50:00,260.18,0.010509737012957767,0.01187014923326424,0.04247813255576813,2.4999928571428547,0.009609074286592823,258.2380812346884,0.00742560158862126,0.7727697140381067,1.9169200296730318,0.015374178421801226,0.01058923011876848,0.0041511319521850484,0.0006338163508476978,0.012252229815080245,0.23931566428755777,0.970941817426052,S0.5_T1.5_H6,2.9999999999999836,TARGET,264.2621321428571,2024-07-15 10:10:00-04:00,0.5,1.5,6,TSLA,LONG,train
2024-07-17 13:35:00,2024-07-17 13:40:00,254.6575,0.005028715135174244,-0.006806206599021249,-0.006240788710903855,1.2775071428571363,0.005014157872898721,253.99658668727702,0.0030748618915259628,0.613235954963732,1.9609855280038433,0.011264620456864764,0.005415260224507472,0.0038072062171284984,0.0020421540152287926,0.003947429407645381,0.08046656871672588,0.99675730813421,S0.5_T2.0_H6,4.000000000000006,TARGET,257.4210857142857,2024-07-17 09:45:00-04:00,0.5,2.0,6,TSLA,LONG,train
2024-07-18 13:50:00,2024-07-18 13:55:00,251.2895,0.0043877214390714405,0.0007804039384415582,0.01221358660277861,1.7590642857142882,0.007001250888415077,250.43738404827153,0.0032342923451879595,0.4619592122515879,1.627559343992071,0.006969552238806002,0.004332338308457753,0.001990049751243781,0.0006471641791044682,0.00490865615913369,0.3166679938014725,0.9485364419471455,S0.5_T2.0_H6,3.999999999999991,TARGET,254.89477142857143,2024-07-18 10:15:00-04:00,0.5,2.0,6,TSLA,LONG,train
2024-07-22 13:30:00,2024-07-22 13:35:00,246.8,0.031299817324209216,0.030672479545780396,0.027335945904151136,1.267628571428572,0.00513636245235346,245.915,0.00356571243339612,0.6942096603331266,5.401550978449724,0.013979213517291634,0.010433760813630701,0.0016410381085516367,0.0019044145951092968,0.009224137813758235,0.0,1.0,S0.5_T2.0_H6,3.9999999999999947,TARGET,249.7536142857143,2024-07-22 09:40:00-04:00,0.5,2.0,6,TSLA,LONG,train
2024-07-23 13:35:00,2024-07-23 13:40:00,254.88,0.00622589092558936,0.010353461233837293,0.011447743964227038,1.2496642857142908,0.004902720704118963,253.84258482966163,0.004117097320976585,0.8397576711880923,2.3343384318891602,0.014123628831034298,0.006281876245625621,0.0029738085149789316,0.004867944070429746,0.0027442918482693452,0.08046656871672588,0.99675730813421,S0.5_T0.75_H6,-1.0000000000000013,STOP,254.11105714285713,2024-07-23 09:40:00-04:00,0.5,0.75,6,TSLA,LONG,train
2024-07-23 19:25:00,2024-07-23 19:30:00,249.345,0.0018210419406663647,0.004179230515237082,0.005186462525614657,0.5650214285714229,0.0022657955189935553,249.027634655471,0.001372921139387313,0.6059333809597927,1.904964791684458,0.002165456951517793,0.0016842442956250387,0.0003208084372618362,0.0001604042186309181,0.0009740597924811627,-0.5344658261278014,0.8451900855437946,S1.0_T0.75_H6,-0.9999999999999865,STOP,248.74694285714287,2024-07-23 15:30:00-04:00,1.0,0.75,6,TSLA,LONG,train
2024-07-25 13:30:00,2024-07-25 13:35:00,220.5319,0.023329452003625836,0.013379121150457562,0.012919783965926968,1.3915071428571426,0.006308212479167559,219.25253333333333,0.006047813723347982,0.9587206745683463,3.184420973576888,0.021347624923726116,0.01703004624940949,0.001602091876841084,0.00271548679747554,0.007613502058916621,0.0,1.0,S0.75_T0.75_H6,-0.999999999999997,STOP,219.3339892857143,2024-07-25 09:35:00-04:00,0.75,0.75,6,TSLA,LONG,train
2024-07-26 13:40:00,2024-07-26 13:45:00,219.055,0.006045358461630463,-0.005645873941813458,-0.01545009551622039,1.514478571428567,0.00691511150828075,218.8223265068607,0.0008569174610259818,0.12391954345202316,2.459371857223439,0.010958403725857163,0.005844481987123881,0.0007305602483904689,0.004383361490342814,0.0041259676269090875,0.1604112808577602,0.9870502626379128,S0.75_T1.0_H6,1.3333333333333433,TARGET,220.6797642857143,2024-07-26 09:50:00-04:00,0.75,1.0,6,TSLA,LONG,train
2024-07-26 13:50:00,2024-07-26 13:55:00,219.7,0.0056831264947108185,0.009077148969061978,-0.006420677055221306,1.7222928571428509,0.007840185989042224,218.93916677768553,0.0033496448039808022,0.42724047728745307,1.6176723999553502,0.01047001251849315,0.005304654603391383,0.004665983839763183,0.0004993740753385851,0.004267310351380417,0.3166679938014725,0.9485364419471455,S0.5_T0.75_H6,-0.9999999999999903,STOP,218.85742142857143,2024-07-26 10:00:00-04:00,0.5,0.75,6,TSLA,LONG,train
2024-07-31 13:30:00,2024-07-31 13:35:00,229.63,0.03073355461547176,0.03365681005329417,0.03925729440852756,1.4454857142857154,0.0062948469898781315,228.80583333333334,0.003589107114343318,0.5701659023824506,3.0731903299798415,0.013989896790489073,0.007490310499499189,0.0016112877237294976,0.0048882985672603855,0.008835691149300896,0.0,1.0,S0.5_T2.0_H6,4.000000000000011,TARGET,232.62954285714287,2024-07-31 09:50:00-04:00,0.5,2.0,6,TSLA,LONG,train
2024-07-31 13:45:00,2024-07-31 13:50:00,232.48,0.013285650893905068,0.01258863496501052,0.04624544501830464,1.7719142857142864,0.007619858542929515,230.1690756451941,0.01019151348722526,1.3374937907058642,2.193858215668281,0.013460107766869194,0.01324078971699362,9.030743230174296e-05,0.00012901061757383123,0.009506745298409617,0.23931566428755777,0.970941817426052,S0.5_T1.0_H6,2.000000000000011,TARGET,234.3086642857143,2024-07-31 10:00:00-04:00,0.5,1.0,6,TSLA,LONG,train
2024-07-31 18:40:00,2024-07-31 18:45:00,232.355,0.004710186929720764,0.005012935456133964,0.006268156691343185,0.7339857142857186,0.003159077334709977,231.3101769196341,0.004440109702024792,1.4055083910861024,1.5547526161278273,0.005422184040925966,0.004569991280088237,0.00020702258482978585,0.0006451701760079433,0.002226396722951001,-0.9605181116313725,0.2782174639164521,S0.5_T1.0_H6,2.000000000000016,TARGET,233.12072857142857,2024-07-31 14:50:00-04:00,0.5,1.0,6,TSLA,LONG,train
2024-08-01 13:40:00,2024-08-01 13:45:00,228.5925,0.006553638687671828,-0.015303929229901175,-0.017670794240167362,1.5522785714285732,0.006791112638865025,228.24771693897713,0.0014318410194590566,0.21084041682135243,1.6533423928377515,0.009684786175216087,0.006628021437164985,0.0023405884283059174,0.0007161763097451853,0.005216841664353858,0.1604112808577602,0.9870502626379128,S0.75_T2.0_H6,2.6666666666666634,TARGET,231.8074,2024-08-01 10:00:00-04:00,0.75,2.0,6,TSLA,LONG,train
2024-08-02 13:35:00,2024-08-02 13:40:00,215.07,0.007050009357530373,-0.006446100183770739,-0.008062691376690903,1.3789142857142858,0.006415345146153744,213.9755446748089,0.004487090933242283,0.6994309473641451,1.5356627631253077,0.008420954685028391,0.0068856425048850365,0.0014422629571043187,9.304922303903524e-05,0.005885262696262611,0.08046656871672588,0.99675730813421,S0.5_T0.75_H6,-0.9999999999999959,STOP,214.34086785714285,2024-08-02 09:40:00-04:00,0.5,0.75,6,TSLA,LONG,train
2024-08-06 13:50:00,2024-08-06 13:55:00,197.37,0.00857282568106332,0.006531071105193205,-0.0021001766300432806,1.9167785714285759,0.009710370432019938,196.43633064168208,0.004856604059464191,0.5001461163056707,1.5428282980578722,0.01431140606398347,0.008333544416018693,0.0004812685225056301,0.005496593125459145,0.007136982258077928,0.3166679938014725,0.9485364419471455,S0.5_T0.75_H6,1.5000000000000067,TARGET,198.83806607142859,2024-08-06 10:05:00-04:00,0.5,0.75,6,TSLA,LONG,train
2024-08-08 13:35:00,2024-08-08 13:40:00,195.19,0.0030788201660334816,0.015541812768979459,0.011024788396538868,1.287778571428577,0.006597902302636422,194.84796153182904,0.0017011910450402913,0.25783816840702856,1.9448490819169488,0.009037811251152833,0.0026129726406395088,0.0033302592478737865,0.003094579362639538,0.0054737636852071805,0.08046656871672588,0.99675730813421,S0.5_T0.75_H6,-0.9999999999999787,STOP,194.52361071428572,2024-08-08 09:40:00-04:00,0.5,0.75,6,TSLA,LONG,train
2024-08-09 13:40:00,2024-08-09 13:45:00,198.15,0.0026778202013191606,-0.004368443119878157,-0.005142949737128754,1.029750000000003,0.005196823213133103,197.76445105427314,0.0019452391635164296,0.3743131301062035,1.6511683477856498,0.007570026530419647,0.0029013388348922394,0.003028515280603208,0.0016401724149241995,0.002734266134447868,0.1604112808577602,0.9870502626379128,S0.5_T1.5_H6,2.999999999999985,TARGET,199.79216785714286,2024-08-09 09:50:00-04:00,0.5,1.5,6,TSLA,LONG,train
2024-08-12 13:35:00,2024-08-12 13:40:00,197.9003,0.0022764648758617865,-0.00980523254881245,-0.009104461672201887,0.7441357142857166,0.003760160254096597,197.76292220504476,0.0006926619249886113,0.1842107458675396,2.160599483050798,0.006812026275897001,0.0023244062657908435,0.0017084386053562261,0.002779181404749931,0.0039942876157589915,0.08046656871672588,0.99675730813421,S1.0_T0.75_H6,-0.999999999999995,STOP,197.0775857142857,2024-08-12 09:40:00-04:00,1.0,0.75,6,TSLA,LONG,train
2024-08-12 13:45:00,2024-08-12 13:50:00,197.64,0.003863338121575845,0.0008606070341584493,-0.01149926035415612,0.8555714285714312,0.00432937672589531,197.59080328654227,0.00014774169344062454,0.03412539559261194,1.9196253512869774,0.005971055561178053,0.0036939581014068324,0.0015686671389535587,0.000708430320817662,0.004372790889727844,0.23931566428755777,0.970941817426052,S0.75_T0.75_H6,-0.9999999999999816,STOP,196.86814285714286,2024-08-12 09:50:00-04:00,0.75,0.75,6,TSLA,LONG,train
2024-08-28 13:55:00,2024-08-28 14:00:00,208.64,0.004902323998680727,0.0028086871656294882,-0.0026095610877736636,1.1853999999999993,0.005683327340285266,208.1870701651798,0.001859905716505806,0.3272564828920185,1.6194621944379257,0.008821766750569357,0.004911422749610384,0.003571856646290325,0.00033848735466864726,0.004015543237827466,0.39196660986007503,0.9199794436588242,S0.5_T0.75_H6,-1.000000000000003,STOP,208.01086785714284,2024-08-28 10:00:00-04:00,0.5,0.75,6,TSLA,LONG,train
2024-08-29 13:30:00,2024-08-29 13:35:00,211.5401,0.02889306808206475,0.027531796055043075,0.029136347489662952,0.9824928571428586,0.0046436964240813144,210.92853333333332,0.0030583236756350383,0.658596815195576,3.6909169834724986,0.01035091002932284,0.008392272076742296,0.00058796950120893,0.0013706684513716159,0.008403395514744515,0.0,1.0,S0.5_T2.0_H6,4.000000000000022,TARGET,213.69218571428573,2024-08-29 09:45:00-04:00,0.5,2.0,6,TSLA,LONG,train
2024-08-29 13:45:00,2024-08-29 13:50:00,214.32,0.012068091023479794,0.01289204312969135,0.04042383918473433,1.3153142857142879,0.006137125617306982,212.18001952753903,0.009989135322131271,1.6276569757610047,2.054925190987828,0.012784100850640353,0.01190224565126399,0.000695685768396849,0.00018616943097951317,0.008740656853770883,0.23931566428755777,0.970941817426052,S0.5_T0.75_H6,-0.9999999999999931,STOP,213.58127142857143,2024-08-29 09:50:00-04:00,0.5,0.75,6,TSLA,LONG,train
2024-08-30 13:40:00,2024-08-30 13:45:00,208.88,0.006354858422247947,0.01227611120663315,0.0082120483290765,1.2179785714285722,0.0058327334711340325,208.18889101451902,0.0030117594643799053,0.5163547210385977,1.7282195150893511,0.00967350484489354,0.00564080265188118,0.0021655242033964766,0.0018671779896158825,0.002710053789339337,0.1604112808577602,0.9870502626379128,S1.0_T1.5_H24,1.0999033052039426,TIME,210.31,2024-08-30 11:40:00-04:00,1.0,1.5,24,TSLA,LONG,train
2024-09-04 13:30:00,2024-09-04 13:35:00,213.75,0.014421287681174637,0.015608738838349687,0.013021906500994903,0.8513357142857083,0.003983416218817651,212.70963333333336,0.004727525110736671,1.1868016925783078,3.6595738228237673,0.01529524611641401,0.014645330338760974,0.0005563353921017989,9.358038555123635e-05,0.0044680162105797325,0.0,1.0,S1.0_T2.0_H6,2.000000000000009,TARGET,215.57695714285714,2024-09-04 09:40:00-04:00,1.0,2.0,6,TSLA,LONG,train
2024-09-05 19:55:00,2024-09-06 13:30:00,232.63,0.004659373971942502,0.005713134866624074,0.003918083608519887,0.7759285714285653,0.0033709643384680047,229.62486517210692,0.0024117422360460704,0.7154457875819981,2.4267881472471076,0.0051272916847683765,0.004735424450430113,4.3444261013080655e-05,0.00034842297332518345,0.0025332011662383552,-0.08046656871672576,0.99675730813421,S0.5_T0.75_H6,-1.000000000000005,STOP,232.0424607142857,2024-09-06 09:30:00-04:00,0.5,0.75,6,TSLA,LONG,train
2024-09-09 13:30:00,2024-09-09 13:35:00,217.6432,0.031853991522894975,0.0196371465743061,0.020950714036591402,1.2854357142857171,0.005909234194298336,216.29666666666665,0.005669716054490638,0.9594671438070937,3.4966772825216856,0.018480209626258494,0.006895600606812853,0.0007355307313933554,0.010849078288052285,0.010114800842414309,0.0,1.0,S1.0_T1.0_H6,0.9999999999999898,TARGET,219.03922857142857,2024-09-09 09:40:00-04:00,1.0,1.0,6,TSLA,LONG,train
2024-09-10 13:30:00,2024-09-10 13:35:00,222.1,0.025775161001741993,0.023237849650404863,0.024113647719705908,1.0138642857142852,0.004564024575719764,221.39086666666665,0.003384012491675771,0.7414536086589979,5.371751833204666,0.017241177513903288,0.009330042954390532,0.0035445700194380522,0.004366564540074704,0.007605670715845588,0.0,1.0,S0.75_T0.75_H6,-0.9999999999999865,STOP,221.16281607142858,2024-09-10 09:35:00-04:00,0.75,0.75,6,TSLA,LONG,train
2024-09-10 13:40:00,2024-09-10 13:45:00,221.345,0.004711440319575093,0.02256170384063992,0.020877133411463585,1.3835499999999996,0.006248252833063645,221.31732155494737,0.0005084157336142677,0.08136926388828301,2.3218480542462787,0.011244642209566124,0.005283387654512839,0.002664951752225001,0.003296302802828283,0.0081528753091849,0.1604112808577602,0.9870502626379128,S0.5_T2.0_H6,4.000000000000005,TARGET,224.4572,2024-09-10 09:50:00-04:00,0.5,2.0,6,TSLA,LONG,train
2024-09-11 13:40:00,2024-09-11 13:45:00,222.07,0.008721128141666116,-0.018003486097332853,-0.013615417720916434,1.203392857142861,0.005418362554916114,221.5809292574472,0.002315991119815743,0.42743376736841465,2.0512742805189754,0.011298753282937547,0.00808346687210399,0.0006488205738706778,0.0025664658369628783,0.007428164689734965,0.1604112808577602,0.9870502626379128,S1.0_T1.0_H6,0.9999999999999909,TARGET,223.40410714285713,2024-09-11 10:00:00-04:00,1.0,1.0,6,TSLA,LONG,train
2024-09-12 13:50:00,2024-09-12 13:55:00,230.12,0.009488253739174756,0.0037220481561595553,0.011977238078876814,1.5914071428571381,0.006914952389228897,228.93045678969037,0.005255684410835225,0.7600463625782533,1.5643561983944598,0.014295646128443522,0.009429043191101015,0.0013470061701573055,0.003519596767185202,0.004571541667547357,0.3166679938014725,0.9485364419471455,S1.0_T0.75_H6,-0.9999999999999938,STOP,228.48645000000002,2024-09-12 10:05:00-04:00,1.0,0.75,6,TSLA,LONG,train
2024-09-16 13:40:00,2024-09-16 13:45:00,225.77,0.003824252576064024,-0.01984030387878363,-0.019145256066267508,0.9862642857142865,0.004368714062844283,225.60314998507937,0.0006779437947690364,0.15518154427521771,1.8900213357346176,0.006511006120762112,0.0037925868702609325,0.0005479362250072656,0.002170483025493914,0.006897542395835996,0.1604112808577602,0.9870502626379128,S0.5_T1.5_H6,2.9999999999999964,TARGET,227.38333571428572,2024-09-16 10:00:00-04:00,0.5,1.5,6,TSLA,LONG,train
2024-09-16 19:50:00,2024-09-16 19:55:00,227.17,0.001273431293711903,-0.002159054021329296,-0.002700504529053627,0.5177642857142887,0.0022792030854310607,227.0785515923418,0.0003981547115064777,0.17469031787975822,1.696255068352335,0.002064542257086108,0.001382230850160107,4.4020090769387126e-05,0.0006382913161566138,0.0015351079803611481,-0.16041128085776063,0.9870502626379128,S0.5_T0.75_H6,-0.9999999999999882,STOP,226.91040357142856,2024-09-16 15:55:00-04:00,0.5,0.75,6,TSLA,LONG,train
2024-09-17 13:30:00,2024-09-17 13:35:00,232.18,0.023453325819123075,0.022862971503424444,0.018860061193132285,0.97662142857143,0.004207275629403541,231.7722666666667,0.0015273261567958012,0.36302022765556907,7.441404945306992,0.018825917558851473,0.01153162840309699,0.007121969544231852,0.0001723196115226335,0.007042679389669939,0.0,1.0,S0.75_T0.75_H6,-0.9999999999999936,STOP,231.391825,2024-09-17 09:35:00-04:00,0.75,0.75,6,TSLA,LONG,train
2024-09-17 13:50:00,2024-09-17 13:55:00,231.7777,0.0073930709838446245,0.0,0.02000811958535374,1.3436357142857187,0.00579753069677994,231.56800285957408,0.0008284308786067982,0.14289374596445426,1.6691307460049076,0.00788876423886785,0.007248878149810055,0.0004241456679324437,0.0002157404211253511,0.007672715684608578,0.3166679938014725,0.9485364419471455,S0.5_T2.0_H6,3.9999999999999885,TARGET,234.54994285714287,2024-09-17 10:00:00-04:00,0.5,2.0,6,TSLA,LONG,train
2024-09-19 13:35:00,2024-09-19 13:40:00,235.805,0.012246955520143436,0.03166840869240046,0.023491026036394,2.14971428571429,0.009117067619523847,233.99231736775474,0.007624504303807745,0.8362891032507167,2.0248423653786283,0.013232107709356773,0.012214677376191786,0.0007205561217371408,0.000296874211427847,0.008821421621823332,0.08046656871672588,0.99675730813421,S0.5_T2.0_H12,4.000000000000007,TARGET,240.04440000000002,2024-09-19 10:30:00-04:00,0.5,2.0,12,TSLA,LONG,train
2024-09-20 19:20:00,2024-09-20 19:25:00,239.5999,0.0009437626761709574,0.0022146552310726457,0.0055248759319700275,0.49172857142857496,0.0020524608541137614,239.37325670984268,0.0008629405215683031,0.42044189044517244,1.6478171597335787,0.0038817931379915133,0.001043492779029969,0.0025461223808330626,0.0002921779781284815,0.000964066835133264,-0.6007422642379789,0.7994427634035012,S0.5_T2.0_H6,4.0,TARGET,240.62907142857142,2024-09-20 15:35:00-04:00,0.5,2.0,6,TSLA,LONG,train
2024-09-23 13:30:00,2024-09-23 13:35:00,245.8,0.031053968881772885,0.027158268070474216,0.02315275514215465,1.1749499999999975,0.004780592004882504,244.5201,0.005105889533109519,1.0680454487424953,5.286723391886642,0.016052487030820885,0.012877631980469909,0.000367409215746048,0.0028074458346049277,0.009181733539233215,0.0,1.0,S0.5_T0.75_H6,-0.9999999999999923,STOP,245.13324285714287,2024-09-23 09:35:00-04:00,0.5,0.75,6,TSLA,LONG,train
2024-09-25 13:55:00,2024-09-25 14:00:00,255.475,0.005688952724602642,0.006101132058759211,0.004776228020821277,1.2073428571428602,0.0047250887205097895,254.69410234720328,0.0032224706832085026,0.6819915717605469,1.5043994495759667,0.006848845969454146,0.005625837760623049,0.0005185554805443587,0.0007044527282867389,0.0031639401095560323,0.39196660986007503,0.9199794436588242,S0.5_T0.75_H6,1.5000000000000122,TARGET,256.4153285714286,2024-09-25 10:00:00-04:00,0.5,0.75,6,TSLA,LONG,train
2024-09-27 13:30:00,2024-09-27 13:35:00,258.72,0.017607770810605675,0.019734593195606834,0.02097733171966948,0.8832214285714315,0.0034142738410477278,258.2416333333333,0.001713924915115646,0.5019881224845454,6.136651168647268,0.010514332102750433,0.005315344917563833,0.002686278678701967,0.002512708506484633,0.005108537250553041,0.0,1.0,S0.5_T0.75_H6,-1.0000000000000244,STOP,258.22196071428573,2024-09-27 09:35:00-04:00,0.5,0.75,6,TSLA,LONG,train
2024-09-27 13:45:00,2024-09-27 13:50:00,257.77,0.007104472270640181,-0.0035049852432954523,0.01622960795231138,1.2118000000000007,0.004700909574408248,257.63556546635584,0.000559913839846145,0.11910755375817395,2.1831255673149776,0.008301655792402801,0.007137484342262528,0.001009000313833711,0.00015517113630656245,0.00611416553526496,0.23931566428755777,0.970941817426052,S0.5_T0.75_H6,-1.0000000000000049,STOP,257.1551714285714,2024-09-27 09:55:00-04:00,0.5,0.75,6,TSLA,LONG,train
2024-09-30 19:50:00,2024-09-30 19:55:00,261.04,0.0039926342965454055,0.0076927317236161865,0.00923794098493614,0.7681714285714349,0.002943185550082126,259.9818257261283,0.003901050857745952,1.3254518926396257,2.0419323040253645,0.0044827586206897165,0.0040613026819923456,0.00042145593869737026,0.0,0.002039964176690639,-0.16041128085776063,0.9870502626379128,S0.5_T2.0_H6,3.9999999999999596,TARGET,262.6415285714286,2024-10-01 09:30:00-04:00,0.5,2.0,6,TSLA,LONG,train
2024-10-03 13:45:00,2024-10-03 13:50:00,248.385,0.0016114091228081797,-0.0028538717442281526,-0.001166650036779936,1.2091642857142841,0.00486722330521388,248.2489070955272,0.000728949420250452,0.1497669974314893,1.5672351380044642,0.007487018476029405,0.0015296059252103025,0.004991345650686232,0.0009660669001328708,0.0016459553776851826,0.23931566428755777,0.970941817426052,S0.5_T0.75_H6,-1.0000000000000113,STOP,247.76002499999998,2024-10-03 09:50:00-04:00,0.5,0.75,6,TSLA,LONG,train
2024-10-04 13:30:00,2024-10-04 13:35:00,247.72,0.028747327599176517,0.031368124905998065,0.03424642494297822,1.161757142857141,0.004689801436449558,247.30663333333334,0.0016682820664252569,0.3557255225049015,5.059115514793025,0.008073634778635064,0.004520831794296709,0.0015343942896795888,0.002018408694658766,0.008312458191313094,0.0,1.0,S0.5_T1.5_H6,2.999999999999995,TARGET,249.54727857142856,2024-10-04 09:45:00-04:00,0.5,1.5,6,TSLA,LONG,train
2024-10-07 13:35:00,2024-10-07 13:40:00,248.1,0.0038362960207918993,-0.00770911440117751,-0.0077891015712779465,0.8530571428571392,0.0034382215261663743,247.66666666666666,0.001786841857778229,0.5196994562972684,2.5396365961427123,0.00955221474346058,0.003831768167345177,0.0020958445850630036,0.0036246019910523993,0.0037592123060761974,0.08046656871672588,0.99675730813421,S0.75_T0.75_H6,-0.9999999999999815,STOP,247.3881,2024-10-07 09:40:00-04:00,0.75,0.75,6,TSLA,LONG,train
2024-10-09 13:40:00,2024-10-09 13:45:00,242.0619,0.005595732768422702,-0.010397353672630592,-0.011990849280405644,0.9106857142857133,0.0037628453551898015,241.19196415660375,0.0034234118324532542,0.9097933901885198,2.329098446962811,0.006652329038242567,0.005704062259188837,0.0008656291512495485,8.26376278041811e-05,0.005783091983934774,0.1604112808577602,0.9870502626379128,S0.75_T0.75_H6,-0.9999999999999837,STOP,241.3116535714286,2024-10-09 09:45:00-04:00,0.75,0.75,6,TSLA,LONG,train
2024-10-10 19:45:00,2024-10-10 19:50:00,239.1,0.0029544790482486432,-0.0032049991822586305,-0.01018702608167967,0.6738714285714268,0.0028170622324646295,238.8569656213293,0.00147875650491683,0.524928589746871,1.7203276390417095,0.00392917206462752,0.0029919230201658964,0.0007909345192334607,0.00014631452522816324,0.0019609916964084826,-0.2393156642875578,0.970941817426052,S0.5_T0.75_H6,-0.9999999999999907,STOP,238.77068214285714,2024-10-10 15:50:00-04:00,0.5,0.75,6,TSLA,LONG,train
2024-10-11 13:35:00,2024-10-11 13:40:00,218.0691,0.011412622285869633,-0.09064978331000308,-0.09186345187639813,2.6252071428571417,0.0120364372337046,217.0981964522834,0.00461614152686367,0.38351394496848995,4.199841970938014,0.018156392563215003,0.011439444304348715,0.0063960019256780465,0.00032094633318824236,0.029676060035345796,0.08046656871672588,0.99675730813421,S0.5_T2.0_H12,3.326367295398954,TIME,222.585,2024-10-11 10:35:00-04:00,0.5,2.0,12,TSLA,LONG,train
